시군구명,금연구역명,금연구역범위상세,금연구역구분,금연구역지정근거명,소재지도로명주소,소재지지번주소,관리기관명,위도,경도
마포구,대치상상학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 신촌로 222-1 , 2,3,4,5,7,8층 (아현동)",-,서울특별시 마포구청,37.556802,126.95041
마포구,대치써미트영어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 278-4 , 202호, 301~302호 (대흥동, LS building)",-,서울특별시 마포구청,37.5451997049,126.943769
마포구,대치써미트영어학원제2관(고등관)학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 백범로 102 , 2,3,4층 (대흥동, 원흥빌딩)",-,서울특별시 마포구청,37.547395,126.942454
마포구,대치영재수학학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 268 , 종합상가동 3층 302,303,304호 (대흥동, 대흥동태영아파트)",-,서울특별시 마포구청,37.545662,126.942879
마포구,대치이강학원신촌캠퍼스학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 성미산로 121 , 경성문화회관 4층(연남동 369-1) (연남동)",-,서울특별시 마포구청,37.562962,126.920249
마포구,대치학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 굴레방로 27 , 보성상가 2층 201호, 6층 602호 (아현동)",-,서울특별시 마포구청,37.556477,126.955323
마포구,대치학원광흥창영어직영관학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 153 , 2층 (창전동)",-,서울특별시 마포구청,37.547724,126.93039
마포구,대치학원광흥창직영관학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 153 , 3층 (창전동)",-,서울특별시 마포구청,37.547721,126.930385
마포구,대한논리독서논술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 264 , 4층 (대흥동, 숭문빌딩)",-,서울특별시 마포구청,37.545904,126.942562
마포구,대한논리미래N국어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 264 , 5층 (대흥동, 숭문빌딩)",-,서울특별시 마포구청,37.545903,126.942565
마포구,대한논리속독학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 월드컵북로 210 (),-,서울특별시 마포구청,37.569221,126.905804
마포구,대한논리속독학회마포학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 도화4길 23 3층 (도화동),-,서울특별시 마포구청,37.56922,126.905808
마포구,더베스트국어전문학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵로 83 , 3층 일부(우측) (망원동)",-,서울특별시 마포구청,37.556192,126.909636
마포구,더원발레아카데미학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 마포대로 143 , 파크팰리스2 2층 202호~205호 (공덕동)",-,서울특별시 마포구청,37.547454,126.953094
마포구,더자람수학학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 큰우물로 62 , 4층 (용강동)",-,서울특별시 마포구청,37.541658,126.944957
마포구,더프리미엄신촌독서실,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 서강로 97 , 창전동삼성아파트상가동 303-307호 (창전동, 창전동삼성아파트)",-,서울특별시 마포구청,37.551935,126.932349
마포구,더힐이화발레학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 마포대로24길 17 , 2층 (아현동)",-,서울특별시 마포구청,37.554054,126.959226
마포구,도화선한국화학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 서강로 138 , 2층 (노고산동, 영빌딩)",-,서울특별시 마포구청,37.554161,126.935977
은평구,"자동차관련시설(주차장),근린생활시설,업무시설,운동시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동67ㅡ1,서울특별시 은평구 진관동67ㅡ1,서울특별시 은평구청,37.600511,126.933571
은평구,업무시설(사무소),"1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동68ㅡ0,서울특별시 은평구 진관동68ㅡ0,서울특별시 은평구청,37.600511,126.933571
은평구,근린생활시설,"1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동69ㅡ0,서울특별시 은평구 진관동69ㅡ0,서울특별시 은평구청,37.600511,126.933571
은평구,근린생활시설,"1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동69ㅡ1,서울특별시 은평구 진관동69ㅡ1,서울특별시 은평구청,37.600511,126.933571
은평구,"근린생활시설, 업무시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동70ㅡ0,서울특별시 은평구 진관동70ㅡ0,서울특별시 은평구청,37.600511,126.933571
은평구,"교육연구시설(55호) 근린생활시설(55호),업무시설(4호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동72ㅡ0,서울특별시 은평구 진관동72ㅡ0,서울특별시 은평구청,37.600511,126.933571
은평구,"업무시설(오피스텔),근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동73ㅡ0,서울특별시 은평구 진관동73ㅡ0,서울특별시 은평구청,37.600511,126.933571
은평구,근린생활시설,"1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동74ㅡ0,서울특별시 은평구 진관동74ㅡ0,서울특별시 은평구청,37.600511,126.933571
은평구,"업무시설(공공업무시설), 근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동77ㅡ0,서울특별시 은평구 진관동77ㅡ0,서울특별시 은평구청,37.600511,126.933571
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동105,서울특별시 은평구 진관동105,서울특별시 은평구청,37.6339160374,126.9227969968
은평구,"공동주택(아파트),제2종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동28,서울특별시 은평구 진관동28,서울특별시 은평구청,37.6425613936,126.9174115981
은평구,"공동주택(아파트),업무시설(오피스텔),제1,2종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동64,서울특별시 은평구 진관동64,서울특별시 은평구청,37.6394630545,126.9182680685
은평구,"아파트(82세대),제2종근린생활시설(7호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동15,서울특별시 은평구 진관동15,서울특별시 은평구청,37.6439570568,126.9282126747
은평구,"공동주택(아파트),제1,2종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동107,서울특별시 은평구 진관동107,서울특별시 은평구청,37.6338770383,126.925766425
은평구,"공동주택(아파트)(209세대),제1,2종근린생활시설(15호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동19,서울특별시 은평구 진관동19,서울특별시 은평구청,37.6436459287,126.9229004617
은평구,"공동주택(아파트)(39세대),제2종근린생활시설(2호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동1,서울특별시 은평구 진관동1,서울특별시 은평구청,37.6497519777,126.9308871407
은평구,"공동주택(아파트)(119세대),제1,2종근린생활시설(17호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동5,서울특별시 은평구 진관동5,서울특별시 은평구청,37.6478419819,126.9296650127
은평구,"아파트(94세대),제1,2종근린생활시설(12호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동20,서울특별시 은평구 진관동20,서울특별시 은평구청,37.6422598317,126.9231410809
은평구,"공동주택(아파트)(127세대),근린생활시설(13호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동7,서울특별시 은평구 진관동7,서울특별시 은평구청,37.6460949791,126.9283244944
은평구,"공동주택(아파트)(77세대)제1,2종근린생활시설(6호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동2,서울특별시 은평구 진관동2,서울특별시 은평구청,37.6498059898,126.9331511517
은평구,"아파트(133세대),제1,2종근린생활시설(13호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동12,서울특별시 은평구 진관동12,서울특별시 은평구청,37.6452357382,126.9279255644
은평구,신사형진아파트놀이터,어린이놀이시설전체,어린이놀이시설안전관리법에따른 어린이놀이시설                                                                             ,국민건강증진법제9조,서울특별시 은평구 가좌로12길12,서울특별시 은평구 신사동19-84,서울특별시 은평구청,37.5980727049,126.908030801
은평구,"공동주택(아파트)(126세대),제1,2종근린생활시설(15호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동13,서울특별시 은평구 진관동13,서울특별시 은평구청,37.6458512042,126.9271984237
은평구,"아파트(91세대),제1,2종근린생활시설(8호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동20,서울특별시 은평구 진관동20,서울특별시 은평구청,37.6422598317,126.9231410809
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동82,서울특별시 은평구 진관동82,서울특별시 은평구청,37.6347407939,126.9241778708
은평구,"공동주택(아파트),제1.2종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동82,서울특별시 은평구 진관동82,서울특별시 은평구청,37.6347407939,126.9241778708
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동106,서울특별시 은평구 진관동106,서울특별시 은평구청,37.6315663816,126.9278173224
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동84,서울특별시 은평구 진관동84,서울특별시 은평구청,37.6351965318,126.9260542391
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동83,서울특별시 은평구 진관동83,서울특별시 은평구청,37.6345810836,126.9266554164
은평구,"공동주택(아파트),제1,2종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동83,서울특별시 은평구 진관동83,서울특별시 은평구청,37.6345810836,126.9266554164
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동81,서울특별시 은평구 진관동81,서울특별시 은평구청,37.6343737542,126.9232360998
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동132,서울특별시 은평구 진관동132,서울특별시 은평구청,37.6276987531,126.9346803364
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동25,서울특별시 은평구 진관동25,서울특별시 은평구청,37.6447082905,126.9208769181
은평구,"공동주택(아파트),제2종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동22,서울특별시 은평구 진관동22,서울특별시 은평구청,37.6427644551,126.9209326867
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동135,서울특별시 은평구 진관동135,서울특별시 은평구청,37.6276515409,126.9364950538
은평구,"공동주택(아파트),제2종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동113,서울특별시 은평구 진관동113,서울특별시 은평구청,37.6313658674,126.9305956869
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동27,서울특별시 은평구 진관동27,서울특별시 은평구청,37.6442915792,126.9161712263
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동94,서울특별시 은평구 진관동94,서울특별시 은평구청,37.6400356475,126.9346269353
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동155,서울특별시 은평구 진관동155,서울특별시 은평구청,37.6377914977,126.9368189543
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동92,서울특별시 은평구 진관동92,서울특별시 은평구청,37.6373953656,126.9339150211
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동154,서울특별시 은평구 진관동154,서울특별시 은평구청,37.6371422182,126.9359283088
은평구,"공동주택(아파트)(79세대),제1,2종근린생활시설(8호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동1,서울특별시 은평구 진관동1,서울특별시 은평구청,37.6497519777,126.9308871407
은평구,"공동주택(아파트)(126세대),제1,2종근린생활시설(15호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동6,서울특별시 은평구 진관동6,서울특별시 은평구청,37.6470654571,126.9280755214
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동140,서울특별시 은평구 진관동140,서울특별시 은평구청,37.628268201,126.9355440791
은평구,"공동주택(아파트),제1종근린생활시설","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동88,서울특별시 은평구 진관동88,서울특별시 은평구청,37.637035643,126.9317705147
은평구,"아파트(20세대),제1,2종근린생활시설(2호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동10,서울특별시 은평구 진관동10,서울특별시 은평구청,37.6436351635,126.9297564523
은평구,"공동주택(아파트)(18세대),제1,2종근린생활시설(4호)","1,000제곱미터이상 건축물","사무용건축물,공장및복합용도의건축물                                                                                  ",국민건강증진법제9조,서울특별시 은평구 진관동19,서울특별시 은평구 진관동19,서울특별시 은평구청,37.6436459287,126.9229004617
은평구,락궁,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 증산서길 70, 1층 (증산동)",서울특별시 은평구 증산동 185-17 1층,서울특별시 은평구청,37.582694797,126.9059135895
은평구,3일국밥 다채비빔밥 어굼터,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 불광로 20 (대조동, 팜스퀘어 9층 A16,17,18)","서울특별시 은평구 대조동 240 팜스퀘어 9층 A16,17,18",서울특별시 은평구청,37.6097357749,126.928938477
은평구,피자마루 역촌시립병원점,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 갈현로11길 3, 101호 (역촌동)",서울특별시 은평구 역촌동 54-13 101호,서울특별시 은평구청,37.605343193,126.9100665589
은평구,해물천하,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 연서로29길 20-8, 2층 (갈현동)",서울특별시 은평구 갈현동 400-19 2층,서울특별시 은평구청,37.6195250465,126.9186636918
은평구,돈사랑,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 연서로29길 11-7, 1층 (갈현동)",서울특별시 은평구 갈현동 455-2 1층,서울특별시 은평구청,37.6186702403,126.9188685073
은평구,복이레,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 은평로9길 14, 101호 (응암동, 동호빌딩 )",서울특별시 은평구 응암동 88-32 동호빌딩 101호,서울특별시 은평구청,37.6013847387,126.9216293451
은평구,베이비기네스,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 통일로83길 5-9, 2층 (갈현동)",서울특별시 은평구 갈현동 402-1 2층,서울특별시 은평구청,37.6204624399,126.9191968604
은평구,참참치킨,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 갈현로 110, 1층 (구산동)",서울특별시 은평구 구산동 25-33 1층,서울특별시 은평구청,37.6076589352,126.9109231298
은평구,굽네치킨,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 진관4로 78-8 (진관동, 은평뉴타운701동상가104호)",서울특별시 은평구 진관동 7 은평뉴타운701동상가104호,서울특별시 은평구청,37.6460949791,126.9283244944
은평구,화목식당,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 통일로66길 4-10, 1층 (불광동)",서울특별시 은평구 불광동 281-166 1층,서울특별시 은평구청,37.6099313879,126.9309250249
은평구,머스트 (MUST),업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 연서로29길 17-4, 2층 (갈현동)",서울특별시 은평구 갈현동 453-14 2층,서울특별시 은평구청,37.6189893908,126.918245631
은평구,두여인,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 역말로 82, 1층 (역촌동)",서울특별시 은평구 역촌동 19-8 1층,서울특별시 은평구청,37.6067236852,126.9191511354
은평구,뮤직라임,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 통일로87길 6-14, 지하1층 (갈현동)",서울특별시 은평구 갈현동 392-19 지하1층,서울특별시 은평구청,37.6239829087,126.9192576179
은평구,포차 마실,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 연서로29길 10-1, 지상2층 (갈현동)",서울특별시 은평구 갈현동 399-10 (지상2층),서울특별시 은평구청,37.6191063955,126.9191121297
은평구,벨라지오,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 진흥로 205, 1층 (불광동)",서울특별시 은평구 불광동 285-14 1층,서울특별시 은평구청,37.6094477343,126.9320066055
은평구,또순네순대국,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 진관1로 21-10 (진관동,은평뉴타운121동101호)",서울특별시 은평구 진관동 102 은평뉴타운121동101호,서울특별시 은평구청,37.6342707354,126.9193988664
은평구,장가애 오향?한방 족발?보쌈,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 증산로9길 13, 101호 (증산동)",서울특별시 은평구 증산동 167-1 101호,서울특별시 은평구청,37.5853216864,126.9088408319
은평구,소머리곰탕,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 진흥로 83, 1층 (역촌동)",서울특별시 은평구 역촌동 27-11 1층,서울특별시 은평구청,37.6043890371,126.9215490719
은평구,콩아리 응암점,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 은평로 135 (응암동, 지상1층)",서울특별시 은평구 응암동 87-12 지상1층,서울특별시 은평구청,37.600778489,126.9227634199
은평구,용궁커피호프,업소시설전체,"식품위생법에따른 식품접객업중휴게음식점,일반음식점,제과점                                                                      ",국민건강증진법제9조,"서울특별시 은평구 연서로 267-1, 2층 (불광동)",서울특별시 은평구 불광동 314-4 2층,서울특별시 은평구청,37.6206046142,126.9243595323
마포구,에듀코치개별지도서강학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 서강로 69 , 주혜빌딩 4층 (창전동)",-,서울특별시 마포구청,37.549429,126.931692
마포구,에듀코치개별지도이대역학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 신촌로 170 , 지1층(도로면1층)111호 일부(좌측) (대흥동, 이대역푸르지오시티)",-,서울특별시 마포구청,37.55635,126.944371
마포구,에듀탑원격보습학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 양화로 113 , 순흥빌딩 8층 (서교동)",-,서울특별시 마포구청,37.553942,126.919311
마포구,에듄영어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 대흥로24길 24 , 마포프레스티지자이 상가B동 지1층(도로면2층) 207,208호 (염리동)",-,서울특별시 마포구청,37.553937,126.919307
마포구,에브리스쿨원격학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 양화로 161 , 케이스퀘어 7층 712호(동교동) (동교동, 현대카드 현대캐피탈 홍대사옥)",-,서울특별시 마포구청,37.556936,126.923316
마포구,에센티아영어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵로 125 , 3층 (망원동)",-,서울특별시 마포구청,37.559263,126.906752
마포구,에스(S)논술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 백범로 67 , 4층 (신수동, 대승빌딩)",-,서울특별시 마포구청,37.549174,126.93953
마포구,에스아이플러스학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 양화로3길 97 1층일부 3층 (합정동),-,서울특별시 마포구청,37.549173,126.939531
마포구,에스에스잉글리쉬학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 성암로3길 38 2층(중동),-,서울특별시 마포구청,37.553198,126.910433
마포구,에스엘이씨학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 502 , 월드컵파크프라자 3층 313~314호 (상암동)",-,서울특별시 마포구청,37.585044,126.87987
마포구,에스오에스학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 삼개로 28 (도화동),-,서울특별시 마포구청,37.537811,126.94728
마포구,에스유투미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 와우산로 111 6층일부 (서교동),-,서울특별시 마포구청,37.537808,126.947284
마포구,에이든영어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 대흥로 171 , 2층 (대흥동)",-,서울특별시 마포구청,37.554266,126.94571
마포구,에이블영어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 창전로 51 , 2층 201호 (창전동)",-,서울특별시 마포구청,37.547148,126.932218
마포구,차돌소풍,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 백범로16길 8 (대흥동, 1층일부)",-,서울특별시 마포구청,37.547266,126.94232
마포구,에이비씨(ABC)항공승무원학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 양화로 73-1 , 6층 (서교동, 이스턴빌딩)",-,서울특별시 마포구청,37.551557,126.916107
마포구,에일리언댄스스튜디오학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 46 , 302호 (연남동)",-,서울특별시 마포구청,37.55863,126.918195
마포구,에프이매쓰학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 백범로16길 11 , 3층 (대흥동)",-,서울특별시 마포구청,37.546966,126.942489
마포구,타로 야,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 와우산로 50, 2층 (상수동)",-,서울특별시 마포구청,37.548843,126.923238
마포구,에프티케이잉글리쉬어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 만리재옛길 60 , 2,3층 전체 (공덕동)",-,서울특별시 마포구청,37.548795,126.957766
마포구,엑스아카데미학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 희우정로 14 , 1층 좌측(A스튜디오) (합정동)",-,서울특별시 마포구청,37.548826,126.90926
마포구,엔와이댄스학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 백범로 131 , 2층, 4층 (염리동)",-,서울특별시 마포구청,37.54637,126.945841
마포구,엔이능률엔이클래스원격학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 396 , 10층 (상암동)",-,서울특별시 마포구청,37.579442,126.890323
마포구,엠디파인학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 대흥로 57 2층 (대흥동),-,서울특별시 마포구청,37.579433,126.889831
마포구,엠스팟학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로 91 , 5층 (서교동)",-,서울특별시 마포구청,37.552727,126.923858
